project,SA,description,NAME,quantity,VARL,EMUNT,VARW,EMUNT,VARX,EMUNT,VARY,EMUNT,VAR1,EMUNT,VAR2,EMUNT,VAR3,EMUNT,VAR4,EMUNT
talebi,122,16„Ì· Å‘  ÂÊ«ÌÌ,"16mmW,",1,VARL,968,VARW,368,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,122,»œ‰Â çÅ ÂÊ«ÌÌ-H,"BWL-H,E2M",1,VARL,996,VARW,348,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,122,»œ‰Â —«”  ÂÊ«ÌÌ,"BWR,E2M",1,VARL,996,VARW,348,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,122, «ﬁ ÂÊ«ÌÌ,"TW,",1,VARL,368,VARW,348,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,122,œ— ÂÊ«ÌÌ,"DAR-W,Q3H",1,VARL,1026,VARW,394,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,122,ÿ»ﬁÂ,"T,M",2,VARL,364,VARW,296,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,122,ò› ÂÊ«ÌÌ,"KW,",1,VARL,368,VARW,348,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,123,16„Ì· Å‘  ÂÊ«ÌÌ,"16mmW,",1,VARL,1068,VARW,928,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,123,»œ‰Â çÅ ÂÊ«ÌÌ-H,"BWL-H,E2S",1,VARL,1096,VARW,348,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,123,»œ‰Â —«”  ÂÊ«ÌÌ-H,"BWR-H,E2S",1,VARL,1096,VARW,348,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,123, «ﬁ ÂÊ«ÌÌ,"TW,",1,VARL,928,VARW,348,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,123,œ— ÂÊ«ÌÌ œÊ œ—,"DAR-W2,Q3H",2,VARL,1126,VARW,474,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,123,ÿ»ﬁÂ,"T,S",2,VARL,924,VARW,296,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,123,ò› ÂÊ«ÌÌ,"KW,",1,VARL,928,VARW,348,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,124,16„Ì· Å‘  ÂÊ«ÌÌ,"16mmW,",1,VARL,1068,VARW,448,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,124,»œ‰Â çÅ ÂÊ«ÌÌ-H,"BWL-H,E2M",1,VARL,1096,VARW,348,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,124,»œ‰Â —«”  ÂÊ«ÌÌ,"BWR,E2M",1,VARL,1096,VARW,348,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,124, «ﬁ ÂÊ«ÌÌ,"TW,",1,VARL,448,VARW,348,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,124,œ— ÂÊ«ÌÌ,"DAR-W,Q3H",1,VARL,1126,VARW,474,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,124,ÿ»ﬁÂ,"T,M",2,VARL,444,VARW,296,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,124,ò› ÂÊ«ÌÌ,"KW,",1,VARL,448,VARW,348,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,125,‰„« ”«œÂ,"NA-SA,",1,VARL,1126,VARW,366,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,126,‰„« ”«œÂ,"NA-SA,",1,VARL,2630,VARW,716,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,127,‰„« ”«œÂ,"NA-SA,",1,VARL,1126,VARW,366,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,128,‰„« ”«œÂ,"NA-SA,",1,VARL,2630,VARW,196,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,129,16„Ì· Å‘  “„Ì‰Ì,"16mmZ,",1,VARL,702,VARW,268,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,129,»œ‰Â çÅ “„Ì‰Ì-L,"BZL-LF,E1M",1,VARL,702,VARW,578,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,129,»œ‰Â —«” -L-H,"BZR-LF,E1M",1,VARL,702,VARW,578,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,129,œ— “„Ì‰Ì,"DAR-Z,Q2H",1,VARL,676,VARW,294,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,129,œ” êÌ—Â L,"0,",1,VARL,300,VARW,85,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,129,ÿ»ﬁÂ,"T,M",1,VARL,264,VARW,526,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,129,ﬁÌœ “„Ì‰Ì,"QZ,",2,VARL,268,VARW,68,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,129,ò› “„Ì‰Ì,"KZ,P4",1,VARL,300,VARW,578,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,130,16„Ì· ò„œ,"16mmK,",1,VARL,2468,VARW,268,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,130,»œ‰Â ò„œ çÅ-HL,"BKL-HL,E5M",1,VARL,2500,VARW,686,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,130,»œ‰Â ò„œ —«” -H,"BKR-H,E5M",1,VARL,2484,VARW,698,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,130, «ﬁ ò„œÌ-HL,"TAGHK-HL,",1,VARL,268,VARW,698,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,130,œ— ò„œ,"DAR-K,Q6H",1,VARL,2494,VARW,294,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,130,ÿ»ﬁÂ,"T,M",5,VARL,264,VARW,646,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,130,ò› —«”  ò„œÌ-HL-P,"KAFRZ-HL,P4",1,VARL,284,VARW,698,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,131,16„Ì· Å‘  “„Ì‰Ì,"16mmZ,",1,VARL,702,VARW,268,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,131,»œ‰Â çÅ-L-H,"BZL-LF,E1M",1,VARL,702,VARW,578,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,131,»œ‰Â —«”  “„Ì‰Ì-L,"BZR-LF,E1M",1,VARL,702,VARW,578,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,131,œ— “„Ì‰Ì,"DAR-Z,Q2H",1,VARL,676,VARW,294,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,131,œ” êÌ—Â L,"0,",1,VARL,300,VARW,85,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,131,ÿ»ﬁÂ,"T,M",1,VARL,264,VARW,526,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,131,ﬁÌœ “„Ì‰Ì,"QZ,",2,VARL,268,VARW,68,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,131,ò› “„Ì‰Ì,"KZ,P4",1,VARL,300,VARW,578,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,132,»œ‰Â çÅ ”Ì‰ò-L,"BSL-LF,",1,VARL,702,VARW,578,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,132,»œ‰Â —«”  ”Ì‰ò-L,"BSR-LF,",1,VARL,702,VARW,578,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,132,Å‘  ”Ì‰ò,"P-SINK,",1,VARL,78,VARW,968,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,132,œ— “„Ì‰Ì œÊ œ—,"DZ2,Q2H",2,VARL,676,VARW,494,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,132,œ” êÌ—Â L,"0,",1,VARL,1000,VARW,85,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,132,ﬁÌœ ”Ì‰ò,"Q-SINK,",2,VARL,968,VARW,68,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,132,ò› ”Ì‰ò,"K-SINK,P6",1,VARL,1000,VARW,508,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,133,16„Ì· Å‘  “„Ì‰Ì,"16mmZ,",1,VARL,702,VARW,868,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,133,»œ‰Â çÅ ò‘Ê-LU,"BZKL-LUF,",1,VARL,702,VARW,578,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,133,»œ‰Â —«”  ò‘Ê-LU,"BZKR-LUF,",1,VARL,702,VARW,578,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,133,»€· ò‘Ê,"BAQKESHO,",2,VARL,500,VARW,83,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,133,»€· ò‘Ê,"BAQKESHO,",2,VARL,500,VARW,118,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,133,»€· ò‘Ê,"BAQKESHO,",2,VARL,500,VARW,198,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,133,Å‘  ò‘Ê,"PK,",2,VARL,828,VARW,70,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,133,Å‘  ò‘Ê,"PK,",2,VARL,828,VARW,105,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,133,Å‘  ò‘Ê,"PK,",2,VARL,828,VARW,185,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,133,œ— ò‘Ê,"DAR-KE,",1,VARL,155,VARW,894,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,133,œ— ò‘Ê,"DAR-KE,",1,VARL,155,VARW,894,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,133,œ— ò‘Ê »·Ê„,"DAR-KB,",1,VARL,316,VARW,894,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,133,œ” êÌ—Â L,"0,",1,VARL,900,VARW,85,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,133,œ” êÌ—Â U,"0,",1,VARL,900,VARW,85,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,133,ﬁÌœ “„Ì‰Ì,"QZ,",2,VARL,868,VARW,68,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,133,ò› “„Ì‰Ì,"KZ,P6",1,VARL,900,VARW,578,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,133,ò› ò‘Ê,"KAF-K,",1,VARL,828,VARW,466,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,133,ò› ò‘Ê,"KAF-K,",1,VARL,828,VARW,466,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,133,ò› ò‘Ê,"KAF-K,",1,VARL,828,VARW,466,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,134,‰„« ”«œÂ,"NA-SA,",1,VARL,856,VARW,596,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,135,Å«ŒÊ—,"0,",1,VARL,930,VARW,138,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,137,Å«ŒÊ—,"0,",1,VARL,200,VARW,138,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,138,” Ê‰ ÌÊ ›«—”Ì <,#N/A,1,VARL,850,VARW,352,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,138,” Ê‰ ÌÊ ›«—”Ì <>,#N/A,2,VARL,850,VARW,64,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,138,” Ê‰ ÌÊ ›«—”Ì >,#N/A,1,VARL,850,VARW,82,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,138,‰„« ÌÊ ›«—”Ì <>,"NA-U-<>,",1,VARL,850,VARW,734,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,139,Å«ŒÊ—,"0,",1,VARL,1500,VARW,138,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,141,‰„« “Ì—,"0,",1,VARL,1680,VARW,348,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,142,‰„« “Ì—,"0,",1,VARL,1600,VARW,348,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,143,Å«ŒÊ—,"0,",1,VARL,700,VARW,138,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,144,‰„« ”«œÂ,"NA-SA,",1,VARL,2640,VARW,416,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,145,‰„« ”«œÂ,"NA-SA,",1,VARL,2640,VARW,511,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,146,«· ›«—”Ì>,"NA-F,L",1,VARL,2642,VARW,98,VARX,102,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,146,‰„« ›«—”Ì>,"0,",1,VARL,2640,VARW,515,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,147,‰„« ”«œÂ,"NA-SA,",1,VARL,2640,VARW,96,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,148,‰„« ”«œÂ,"NA-SA,",1,VARL,1126,VARW,366,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,149,‰„« ”«œÂ,"NA-SA,",1,VARL,1125,VARW,366,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,150,Å«ŒÊ—,"0,",1,VARL,2380,VARW,138,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,151,Å«ŒÊ—,"0,",1,VARL,300,VARW,138,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,152,Å«ŒÊ—,"0,",1,VARL,680,VARW,138,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,153,‰„« ”«œÂ,"NA-SA,",1,VARL,856,VARW,1496,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,154,‰„« ÌÊ ›«—”Ì <,"NA-U->,",1,VARL,856,VARW,60,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,154,‰„« ÌÊ ›«—”Ì <>,"NA-U-<>,",1,VARL,856,VARW,734,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,154,‰„« ÌÊ ›«—”Ì ”«œÂ >,#N/A,1,VARL,856,VARW,60,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,155,«· ›«—”Ì>,"NA-F,L",1,VARL,2432,VARW,58,VARX,62,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,155,‰„« ›«—”Ì>,"0,",1,VARL,2430,VARW,150,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,156,«· ›«—”Ì>,"NA-F,L",1,VARL,2432,VARW,58,VARX,62,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,156,‰„« ›«—”Ì>,"0,",1,VARL,2430,VARW,100,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,157,‰„« ”«œÂ,"NA-SA,",1,VARL,2640,VARW,196,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,158,‰„« ”«œÂ,"NA-SA,",1,VARL,2640,VARW,716,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,159,16„Ì· Å‘  ÂÊ«ÌÌ,"16mmW,",1,VARL,1068,VARW,808,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,159,»œ‰Â çÅ ÂÊ«ÌÌ-H,"BWL-H,E2M",1,VARL,1096,VARW,348,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,159,»œ‰Â —«”  ÂÊ«ÌÌ-H,"BWR-H,E2M",1,VARL,1096,VARW,348,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,159, «ﬁ ÂÊ«ÌÌ,"TW,",1,VARL,808,VARW,348,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,159,œ— ÂÊ«ÌÌ œÊ œ—,"DAR-W2,Q3H",2,VARL,1126,VARW,414,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,159,ÿ»ﬁÂ,"T,M",2,VARL,804,VARW,296,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,159,ò› ÂÊ«ÌÌ,"KW,",1,VARL,808,VARW,348,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,160,16„Ì· Å‘  ÂÊ«ÌÌ,"16mmW,",1,VARL,1068,VARW,808,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,160,»œ‰Â çÅ ÂÊ«ÌÌ-H,"BWL-H,E2M",1,VARL,1096,VARW,348,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,160,»œ‰Â —«”  ÂÊ«ÌÌ-H,"BWR-H,E2M",1,VARL,1096,VARW,348,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,160, «ﬁ ÂÊ«ÌÌ,"TW,",1,VARL,808,VARW,348,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,160,œ— ÂÊ«ÌÌ œÊ œ—,"DAR-W2,Q3H",2,VARL,1126,VARW,414,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,160,ÿ»ﬁÂ,"T,M",2,VARL,804,VARW,296,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,160,ò› ÂÊ«ÌÌ,"KW,",1,VARL,808,VARW,348,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,161,16„Ì· Å‘  ÂÊ«ÌÌ,"16mmW,",1,VARL,968,VARW,368,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,161,»œ‰Â çÅ ÂÊ«ÌÌ-H,"BWL-H,E2M",1,VARL,996,VARW,348,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,161,»œ‰Â —«”  ÂÊ«ÌÌ,"BWR,E2M",1,VARL,996,VARW,348,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,161, «ﬁ ÂÊ«ÌÌ,"TW,",1,VARL,368,VARW,348,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,161,œ— ÂÊ«ÌÌ,"DAR-W,Q3H",1,VARL,1026,VARW,394,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,161,ÿ»ﬁÂ,"T,M",2,VARL,364,VARW,296,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,161,ò› ÂÊ«ÌÌ,"KW,",1,VARL,368,VARW,348,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,162,16„Ì· Å‘  ÂÊ«ÌÌ,"16mmW,",1,VARL,968,VARW,768,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,162,»œ‰Â çÅ ÂÊ«ÌÌ-H,"BWL-H,E2M",1,VARL,996,VARW,348,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,162,»œ‰Â —«”  ÂÊ«ÌÌ-H,"BWR-H,E2M",1,VARL,996,VARW,348,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,162, «ﬁ ÂÊ«ÌÌ,"TW,",1,VARL,768,VARW,348,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,162,œ— ÂÊ«ÌÌ œÊ œ—,"DAR-W2,Q3H",2,VARL,1026,VARW,394,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,162,ÿ»ﬁÂ,"T,M",2,VARL,764,VARW,296,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,162,ò› ÂÊ«ÌÌ,"KW,",1,VARL,768,VARW,348,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,163,16„Ì· Å‘  ÂÊ«ÌÌ,"16mmW,",1,VARL,968,VARW,368,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,163,»œ‰Â çÅ ÂÊ«ÌÌ,"BWL,E2M",1,VARL,996,VARW,348,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,163,»œ‰Â —«”  ÂÊ«ÌÌ-H,"BWR-H,E2M",1,VARL,996,VARW,348,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,163, «ﬁ ÂÊ«ÌÌ,"TW,",1,VARL,368,VARW,348,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,163,œ— ÂÊ«ÌÌ,"DAR-W,Q3H",1,VARL,1026,VARW,394,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,163,ÿ»ﬁÂ,"T,M",2,VARL,364,VARW,296,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,163,ò› ÂÊ«ÌÌ,"KW,",1,VARL,368,VARW,348,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
